1.00918318184078e+05	5.72788510995321e+02     9.82645960644715e+00
1.01150958933914e+05	5.73047246767073e+02     9.58827941900138e+00
1.01384135976064e+05	5.73306255731506e+02     9.34770344037807e+00
1.01617850546811e+05	5.73565527973885e+02     9.10471442421800e+00
1.01852103885286e+05	5.73825053400365e+02     8.85929504332688e+00
1.02086897233476e+05	5.74084821735716e+02     8.61142789015520e+00
1.02322231836234e+05	5.74344822521024e+02     8.36109547730264e+00
1.02558108941278e+05	5.74605045111361e+02     8.10828023804756e+00
1.02794529799207e+05	5.74865478673451e+02     7.85296452690216e+00
1.03031495663500e+05	5.75126112183295e+02     7.59513062019379e+00
1.03269007790526e+05	5.75386934423788e+02     7.33476071667304e+00
1.03507067439552e+05	5.75647933982308e+02     7.07183693814919e+00
1.03745675872745e+05	5.75909099248285e+02     6.80634133015350e+00
1.03984834355185e+05	5.76170418410744e+02     6.53825586263110e+00
1.04224544154864e+05	5.76431879455832e+02     6.26756243066187e+00
1.04464806542702e+05	5.76693470164320e+02     5.99424285521116e+00
1.04705622792545e+05	5.76955178109084e+02     5.71827888391070e+00
1.04946994181176e+05	5.77216990652559e+02     5.43965219187061e+00
1.05188921988324e+05	5.77478894944182e+02     5.15834438252288e+00
1.05431407496664e+05	5.77740877917802e+02     4.87433698849718e+00
1.05674451991832e+05	5.78002926289072e+02     4.58761147252954e+00
1.05918056762425e+05	5.78265026552825e+02     4.29814922840456e+00
1.06162223100011e+05	5.78527164980419e+02     4.00593158193190e+00
1.06406952299136e+05	5.78789327617066e+02     3.71093979195769e+00
1.06652245657329e+05	5.79051500279137e+02     3.41315505141152e+00
1.06898104475112e+05	5.79313668551447e+02     3.11255848838977e+00
1.07144530056003e+05	5.79575817784521e+02     2.80913116727600e+00
1.07391523706527e+05	5.79837933091830e+02     2.50285408989905e+00
1.07639086736219e+05	5.80099999347016e+02     2.19370819672967e+00
1.07887220457633e+05	5.80362001181093e+02     1.88167436811632e+00
1.08135926186351e+05	5.80623922979619e+02     1.56673342556107e+00
1.08385205240985e+05	5.80885748879861e+02     1.24886613303609e+00
1.08635058943187e+05	5.81147462767928e+02     9.28053198341815e-01
1.08885488617658e+05	5.81409048275892e+02     6.04275274507319e-01
1.09136495592150e+05	5.81670488778878e+02     2.77512961233800e-01
1.09388081197478e+05	5.81931767392149e+02     -5.22531936180270e-02
1.09640246767522e+05	5.82192866968157e+02     -3.85042692495824e-01
1.09892993639241e+05	5.82453770093580e+02     -7.20875086578008e-01
1.10146323152673e+05	5.82714459086345e+02     -1.05976997414976e+00
1.10400236650945e+05	5.82974915992622e+02     -1.40174699893183e+00
1.10654735480282e+05	5.83235122583804e+02     -1.74682584836128e+00
1.10909820990011e+05	5.83495060353474e+02     -2.09502625182335e+00
1.11165494532570e+05	5.83754710514340e+02     -2.44636797883346e+00
1.11421757463515e+05	5.84014053995166e+02     -2.80087083716863e+00
1.11678611141527e+05	5.84273071437677e+02     -3.15855467094729e+00
1.11936056928417e+05	5.84531743193452e+02     -3.51943935865668e+00
1.12194096189138e+05	5.84790049320795e+02     -3.88354481112681e+00
1.12452730291789e+05	5.85047969581589e+02     -4.25089096945020e+00
1.12711960607621e+05	5.85305483438147e+02     -4.62149780284645e+00
1.12971788511049e+05	5.85562570050024e+02     -4.99538530647053e+00
1.13232215379653e+05	5.85819208270837e+02     -5.37257349916410e+00
1.13493242594191e+05	5.86075376645055e+02     -5.75308242114875e+00
1.13754871538604e+05	5.86331053404783e+02     -6.13693213166022e+00
1.14017103600021e+05	5.86586216466526e+02     -6.52414270652263e+00
1.14279940168771e+05	5.86840843427942e+02     -6.91473423566180e+00
1.14543382638389e+05	5.87094911564586e+02     -7.30872682055655e+00
1.14807432405618e+05	5.87348397826639e+02     -7.70614057162712e+00
1.15072090870425e+05	5.87601278835621e+02     -8.10699560555963e+00
1.15337359436003e+05	5.87853530881100e+02     -8.51131204256552e+00
1.15603239508780e+05	5.88105129917387e+02     -8.91911000357512e+00
1.15869732498424e+05	5.88356051560221e+02     -9.33040960736407e+00
1.16136839817855e+05	5.88606271083449e+02     -9.74523096761189e+00
1.16404562883250e+05	5.88855763415689e+02     -1.01635941898912e+01
1.16672903114050e+05	5.89104503136998e+02     -1.05855193685873e+01
1.16941861932968e+05	5.89352464475519e+02     -1.10110265837456e+01
1.17211440765996e+05	5.89599621304134e+02     -1.14401358978484e+01
1.17481641042415e+05	5.89845947137103e+02     -1.18728673525164e+01
1.17752464194800e+05	5.90091415126706e+02     -1.23092409651377e+01
1.18023911659029e+05	5.90335998059876e+02     -1.27492767254200e+01
1.18295984874288e+05	5.90579668354828e+02     -1.31929945918671e+01
1.18568685283083e+05	5.90822398057696e+02     -1.36404144881771e+01
1.18842014331244e+05	5.91064158839154e+02     -1.40915562995628e+01
